itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories
23389|1025|10|0|505|0|126|[695, 65, 192]
28274|748|6|1|508|0|128|[3639, 2961]
2084|1006|4|1|491|3|154|[1560, 3150, 2464, 1749]
19633|305|4|0|468|0|76|[3024, 1505, 2483, 3238, 3981, 3980]
13753|993|4|0|487|3|144|[434, 2808, 1807, 779, 2473, 2469, 914]
24992|322|6|1|536|0|46|
5706|829|6|0|258|3|132|[2091, 922, 1095, 4153, 3915]
20331|1135|4|1|491|0|144|[2629, 3775, 1807, 4035]
18572|135|4|0|100|3|175|[3900, 3910, 3902, 3903, 3911, 2469]
28628|1010|10|0|522|0|17|[2790, 1203]
24257|1010|10|1|522|0|132|[2790, 1203]
30087|615|4|0|399|3|68|[1986, 1668, 4199]
5393|1010|10|1|522|0|152|[146, 1203, 1138]
22583|449|6|0|179|0|122|[585, 74, 3960]
8948|449|6|0|179|0|122|[585, 74, 3960]
19708|827|4|0|332|3|163|[385]
234|939|4|1|450|0|76|
26234|450|10|0|503|0|123|[1772, 3948]
24396|939|4|2|450|0|76|
31958|472|10|1|503|0|17|[2995]
149|1365|4|1|453|0|108|
16848|768|4|1|486|0|74|
1280|71|4|0|432|0|-1|[3548, 2578, 1163]
19907|1383|10|1|537|0|19|
25385|1232|6|0|330|0|146|[1705, 2256, 1518, 3042]
23899|71|4|0|432|0|159|[2097, 1348]
4699|71|4|0|470|0|-1|[3171, 724]
18709|1232|6|0|395|3|33|[2341, 2136, 2427]
8848|71|4|1|470|0|82|[3171, 1306, 1311, 3407]
6804|1222|10|0|502|0|160|[144, 2833, 3540, 2032]
10456|71|10|1|449|0|39|[3724, 3201]
18513|568|6|0|491|3|11|[3900, 3901, 3905, 3902, 3903, 3910, 3911]
32244|150|4|1|474|0|-1|
14211|1383|10|0|537|3|3|[2580, 2262, 3510, 3126, 3003, 1389, 2452, 1988, 751, 1959]
8040|879|4|1|474|0|-1|[303, 2402, 3223, 1408, 2137]
13027|186|4|0|319|3|16|[30, 1070, 1626, 377, 1060, 3268, 2104, 3915, 3912, 3913, 3924, 3914, 3937]
8376|1383|10|3|537|3|3|[2580, 2896, 3510, 3126, 3003, 1389, 751, 1959, 3916]
21767|450|10|0|503|0|123|[1772, 3948]
8013|1185|10|1|525|0|156|
10074|996|4|3|457|0|-1|[1264, 3800, 3916]
17810|1256|10|1|536|0|156|[3228]
5135|147|4|0|485|3|66|[2658, 1524, 136, 3903]
21134|147|4|0|485|3|66|[2658, 1524, 136, 3903]
26969|406|10|3|485|3|132|[3900, 3901, 3905, 3902, 3903, 136]
23531|1130|4|1|472|0|-1|[3005, 3574, 736, 1610, 2011, 2619, 3865]
6239|1130|4|0|474|0|-1|[836, 3005, 807, 3145, 3625, 1610, 237, 777, 3066, 278, 736]
8286|239|4|1|462|0|10|
30394|829|10|0|515|0|131|[622, 1176, 732, 2710, 17]
13169|279|7|0|508|0|128|[3529, 799]
5310|127|10|0|359|0|95|[2275, 2452]
25278|392|10|0|505|3|152|[1402, 2810]
11317|748|10|3|503|0|85|[3916]
31672|193|4|0|453|0|108|[3254, 2754]
23912|6|4|0|402|0|44|[776, 1259, 3221, 169, 1879, 2612, 3668, 2547, 3047, 2738, 3514, 2259]
10107|993|6|2|260|0|17|[2995, 3654, 3970]
11089|1222|10|0|503|0|85|[3424]
30309|6|4|0|402|0|44|[3916, 776]
11934|1247|10|1|522|0|17|[2790, 2847]
22070|1222|10|1|502|0|185|
3060|322|4|1|536|0|144|[3810]
13984|322|4|1|536|0|144|[3810]
18515|1058|6|0|497|0|-1|[2035, 3688, 862]
29729|206|10|0|503|0|122|[870, 2032]
17298|539|6|1|517|0|45|[3128, 3432, 3778]
5790|1111|4|0|525|0|115|[1593, 3901, 3524]
14145|1111|10|0|525|0|39|[3717, 768, 3901, 3524]
25786|1180|10|0|519|0|17|[178, 3865, 3625, 2870]
20030|1111|10|0|525|0|39|[364, 1593, 3901, 3524]
12763|1180|10|0|519|0|17|[178, 807, 1482]
20267|1058|6|0|497|3|13|
29394|1486|6|1|491|3|117|[855, 1807]
12741|906|6|2|508|0|128|[3639]
4549|453|4|0|457|0|-1|[2927, 1862, 3915, 3914, 1343]
27848|453|4|0|457|0|-1|[1862]
2402|219|4|1|536|0|1|
357|193|4|1|453|0|108|[3254, 2754]
2983|193|4|2|453|0|108|[3254, 2754]
2220|1061|6|0|421|3|7|[3900, 3901, 3903]
13477|648|4|0|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]
5426|648|4|1|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]
12348|1383|6|1|537|0|155|
27325|1445|3|0|-1|-1|-1|[2209, 1624, 3283, 915]
27097|648|4|0|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]
30239|1028|6|1|525|0|117|
16099|648|4|0|533|0|75|[3900, 3901, 3902, 3903, 3910, 2175]
13886|353|4|1|453|0|108|
26279|648|4|0|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]
27533|353|4|0|453|0|108|
12165|1445|3|0|-1|-1|-1|[2209, 990, 2829, 3283, 2257]
27075|648|4|0|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]
11999|353|4|1|453|0|108|
25823|258|4|1|396|0|144|[2256, 747, 41, 1518]
23901|258|4|0|396|0|144|[2256, 747, 41, 1518]
27349|1111|4|0|525|0|81|[3717, 3901, 3524]
13276|363|6|0|487|3|117|[2942]
1611|322|4|1|536|0|144|[1984]
8361|1111|4|0|525|0|81|[3717, 3901, 3524]
22729|1111|4|0|525|0|81|[364, 3901, 3524]
5103|363|6|0|487|3|117|[2942]
9351|386|10|3|503|0|9|[3259, 268, 2384, 349, 1085, 3916]
22713|1111|4|0|525|0|81|[364, 3901, 3524]
9592|363|6|0|487|3|117|[2808]
17510|386|10|3|502|0|123|[3259, 3486, 1064, 349, 1085, 3916]
17249|1111|4|0|525|0|115|[768, 3901, 3524]
16484|363|6|0|487|3|117|[1335]
28747|1126|10|0|534|0|45|[1045, 2194, 3029]
22546|386|10|3|501|0|9|[2605, 2624, 268, 1482, 349, 1811, 1085, 3916]
4131|1111|4|0|487|3|66|[3900, 3901, 3905, 3902, 3903, 3910, 547, 136, 2469]
31130|632|10|1|536|3|156|[1629, 3979]
31575|322|6|1|536|0|46|[1440]
29016|322|6|1|536|0|46|[3810]
30484|1073|4|0|487|3|144|[2203, 2716]
19605|400|4|0|427|0|44|[218]
17707|322|6|1|536|0|46|[1440]
25652|240|4|1|466|0|-1|
19886|648|4|1|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]
16016|648|4|1|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]
23826|648|4|1|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]
22690|648|4|1|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]
16001|417|6|0|276|3|165|[3259, 3625]
25688|1496|4|1|87|3|66|[2786, 3974]
31599|238|10|1|536|3|17|[352, 856]
16272|1496|4|1|87|3|74|[2969, 2786, 3974]
2289|363|6|0|487|3|117|[2724]
27869|1332|4|1|455|3|174|
30969|1109|4|3|491|0|53|[1807, 2473, 3916]
6983|322|4|1|536|0|144|
13023|1126|10|0|258|0|132|[499, 922, 2091, 1095, 4153]
26933|504|10|1|207|3|131|[3107, 1202]
28466|269|10|2|435|0|18|
16117|632|4|1|536|3|144|[1629, 3979]
23842|1392|10|1|503|0|101|[3424]
20561|632|4|0|536|3|144|[1629, 3979]
13305|400|4|0|427|0|44|[218]
19240|771|10|1|503|0|132|[870, 907]
16668|771|10|1|503|0|132|[870, 907]
4677|322|6|1|536|0|46|[3810]
30961|322|6|1|536|0|46|[3810]
11159|322|6|1|536|0|46|[3810]
11870|1410|4|0|491|0|66|[1807]
30213|1410|4|1|491|0|66|[1807]
13873|1496|4|1|87|3|66|[2969, 2786, 3974]
39|124|4|1|474|0|-1|[3900, 3901, 3902, 3903, 846]
8544|1118|4|1|491|0|66|
13846|454|4|1|491|0|66|[1807]
26067|1136|10|1|503|0|122|[870, 1974]
8745|772|10|0|501|0|9|[1230, 277, 308, 111, 294, 3688, 284, 3976, 3913]
30067|1410|4|1|491|0|66|[274]
12780|322|10|1|536|0|19|
10608|238|10|1|536|3|17|[352, 856]
779|238|10|1|536|3|17|[352, 2300]
28565|1449|4|1|479|0|66|[2178, 4047]
16357|150|10|1|492|0|39|
5134|238|10|1|536|3|17|[352]
1347|150|10|2|492|0|39|
1202|238|10|1|536|3|17|[352, 856]
4136|1234|10|1|535|3|132|[3900, 3901, 3902, 3903, 3910, 1998, 426]
13744|238|10|1|536|3|17|[352, 921]
32426|827|4|0|491|3|66|[3900, 3901, 3905, 3902, 3903, 3444, 136]
8710|1337|4|0|491|0|66|[877]
1680|322|4|2|536|0|144|
857|1087|4|1|435|0|148|[2722, 3625, 2049, 3981]
15775|368|1|1|474|3|78|[879, 721]
3995|1295|10|1|511|0|0|[3900, 3901, 3902, 3903]
16485|323|6|0|46|0|-1|[2629, 855, 327, 4021, 4002]
6926|322|4|1|536|0|144|
17357|363|4|0|487|3|16|[1807, 2464, 2203, 2716]
21710|1156|10|0|492|3|152|[394, 3625, 2872]
14271|363|4|0|487|3|16|[2203, 2716]
16394|363|4|0|487|0|16|[2203, 2716]
17602|1410|4|1|491|0|175|[81]
29760|1107|4|0|491|0|66|[81]
22767|238|10|0|536|3|17|[352, 856]
23445|993|10|0|487|0|1|[2942]
17951|322|4|1|536|0|144|
32236|1111|10|0|421|0|156|[3224, 2690, 2700]
1715|1113|4|3|34|3|44|[3775]
14806|1180|10|1|522|3|45|[3817, 3924, 1846, 2209, 4008, 3913, 3915, 3912]
1309|207|4|1|465|0|-1|
21142|1113|4|3|34|3|44|[3775]
30811|143|6|1|496|0|146|[2256, 1518, 3042]
19228|322|4|1|536|0|144|
3500|143|6|1|332|0|146|
3437|1390|4|1|491|0|21|
29309|18|4|0|324|0|44|[30, 3079, 254, 3234]
29845|363|4|0|487|3|16|[2203, 2716]
6280|322|4|1|536|0|144|
20666|363|4|1|487|3|16|[2203, 2716]
19497|363|4|2|487|3|16|[2203, 2716]
11144|1390|4|0|491|0|21|[2569, 3994]
4738|600|4|1|491|3|113|[3900, 3905, 3903, 3910, 1807]
22439|1390|4|1|491|0|21|[2569, 3994]
31793|600|4|1|491|3|113|[3900, 3905, 3903, 3910, 1807]
32537|406|10|0|468|3|132|[1350, 1236, 2029]
32027|38|10|1|527|0|84|
30469|322|6|1|536|0|46|[1440]
29232|1390|4|1|491|0|21|[2569, 3994]
13314|748|10|1|502|0|178|[2737, 3900, 3901, 3639]
26301|322|6|1|536|0|46|[3810]
30665|1111|10|0|421|0|156|[3224, 2690, 2700]
14013|1004|10|1|444|0|154|[3775, 4200]
10723|1222|10|0|-1|-1|-1|
25602|701|4|3|255|0|44|[1807, 3653, 3625, 3373]
20835|322|6|1|536|0|46|[3810]
19371|143|6|1|496|0|146|[2136]
11022|915|4|2|486|3|66|[1980]
2321|1445|6|0|-1|-1|45|[2209, 291, 1772, 1760, 3283, 1657, 744, 679, 2581, 278, 1482, 2167, 3924, 3915, 3912, 888, 1118, 3882, 3038, 3914, 4025]
6162|703|10|3|7|0|84|[390, 1176, 1612, 1954, 536, 732]
19389|150|4|1|507|0|-1|
6662|219|4|1|536|0|1|[3720, 1462]
16220|1445|3|0|-1|-1|-1|[2209, 1555, 1350, 3283]
29095|1445|3|0|-1|-1|-1|[2209, 1711, 3283, 3561, 1657, 278, 3924, 3912]
24116|1145|6|3|41|3|146|[2629, 327, 3916]
23263|239|4|1|462|0|-1|
29224|473|4|2|21|0|52|[545, 839, 4088, 4089, 3963]
2818|806|6|0|513|3|173|[1803, 2022, 1581]
17475|806|4|1|513|3|173|[3262, 3659]
14415|1433|4|0|102|0|144|[3745, 1849]
28689|1508|4|1|458|0|-1|
26877|82|6|0|486|0|117|[1980]
32211|322|6|1|536|0|46|[1440]
2844|322|6|1|536|0|46|
3322|322|6|1|536|0|46|[3810, 1112, 2452]
30157|82|4|0|491|0|144|[2616]
14269|632|4|0|536|3|144|[160, 4123]
23558|632|4|0|536|3|144|[160, 3914, 4123]
28619|1129|10|1|536|0|39|[538]
29423|632|4|0|536|3|144|[160, 4123]
8629|82|4|1|491|0|144|[1807]
17828|1129|10|1|536|0|39|[538]
5531|632|4|1|536|3|144|[160, 4123]
8827|1445|3|0|-1|-1|-1|[2209, 1730, 219, 471, 3283, 2257]
17037|632|4|0|536|3|144|[3601, 4123]
24548|1445|3|0|-1|-1|-1|[2209, 715, 1730, 1627, 219, 3283, 1556]
16674|632|4|0|536|3|144|[3601, 3914, 4123]
16345|1445|3|3|-1|-1|-1|[2209, 3228, 3283, 3561, 1657]
10275|632|4|0|536|3|144|[3601, 4123]
12541|1445|10|3|-1|-1|17|[2209, 146, 3283, 1138]
16733|472|6|1|503|3|122|[2995]
18278|157|4|0|465|0|-1|[3005, 3981]
2189|1469|6|0|-1|-1|-1|[3262, 3825, 2119, 3639, 983]
10514|267|10|0|515|0|84|[3892, 1176, 732, 17, 3840, 536, 3806]
26185|1332|4|1|455|0|174|
31082|1332|4|1|455|3|166|[3254]
27696|127|10|1|401|0|87|[3051, 240, 2612, 3668, 2547, 3047, 2738, 3514, 2259]
20969|127|10|1|401|0|87|[3051, 240, 2612, 3668, 2547, 3047, 2738, 3514, 2259]
14982|1371|4|0|330|3|163|[2256, 1518, 3042, 3915]
12756|256|4|1|467|0|-1|[394, 464, 3582, 709]
8538|1371|4|3|330|3|163|[2256, 237, 531, 3915, 1518, 3042, 3914]
22990|386|10|0|504|0|17|[2382, 369, 3688, 1564, 3520, 1811, 1578, 1085, 3266, 1232]
783|611|10|1|503|3|101|[3424]
3715|652|10|1|395|0|1|[2152, 3646, 3667, 2711]
16422|150|4|1|474|0|-1|
11535|328|4|0|498|3|13|[715, 3267]
20393|322|4|2|536|0|144|
10551|611|10|2|503|3|101|[3424, 2995, 3900, 3903]
5802|632|4|1|536|3|144|[3601, 4123]
20196|611|10|1|503|3|101|[3502]
2857|611|10|1|503|3|101|
10793|611|10|1|503|3|101|[3502, 2995]
6780|322|6|1|536|0|46|[1440]
17660|632|4|0|536|3|144|[3251, 1390, 4123]
13425|322|6|1|536|0|46|
23875|322|6|1|536|0|46|[3810]
14383|1344|4|1|525|0|144|[3099, 1490]
10641|632|4|0|536|3|144|[3251, 1390, 3914, 3924, 4123]
14293|1016|10|1|536|3|156|[2628]
16525|356|4|0|474|0|-1|[2402, 2063, 1408]
4881|1500|6|0|497|0|13|[2035, 3688, 2974, 3837, 862]
16064|1391|10|2|503|3|160|[3900, 3901, 3902, 3903, 3910, 3911, 74, 3941]
18576|406|10|3|502|0|178|[3639, 1295, 3704]
27321|239|4|1|462|0|10|
5642|736|6|2|498|0|13|
28283|611|10|1|529|3|101|
13229|611|10|0|529|3|101|[327, 4028, 3922]
22044|53|4|0|467|0|-1|[464, 3901, 3910]
2758|77|4|1|497|3|89|[693]
22792|53|4|0|474|0|-1|[1920, 3024, 1505, 3005, 3900, 3903, 3910, 3911, 1749, 4054, 3915]
17455|1111|4|0|487|0|144|[333, 2751, 1051, 3530, 2808]
2545|150|10|1|505|0|183|
29798|1111|4|0|491|0|144|[1188, 3653, 3373]
30376|632|4|0|536|3|144|[2300, 4123]
24993|323|4|2|9|0|105|[3170, 59, 693, 609]
1979|322|6|1|536|0|46|[1440]
32646|632|4|0|536|3|144|[2300, 3914, 4123]
16308|1065|10|1|536|3|156|[1711, 1984, 1390, 1760]
20235|59|4|1|536|0|144|[300]
31470|632|4|0|536|3|144|[2300, 4123]
26959|615|6|0|302|3|45|[2676, 1772, 1390, 3987, 3988, 4068]
7718|632|4|1|536|3|144|[2300, 4123]
25621|174|4|1|453|0|108|
9807|1411|4|1|0|0|144|[2464]
1700|1411|4|0|0|0|144|[2464]
26462|239|4|1|462|0|-1|
7437|239|4|1|462|0|-1|
7259|1229|10|1|150|0|61|[3199, 1080, 1707]
3621|1411|4|0|0|0|144|[2464]
15169|827|4|0|377|3|89|[614]
6956|82|4|1|489|0|144|[1807]
13442|890|4|0|491|0|66|[2890, 3908, 4070]
4739|890|4|1|491|0|66|
14939|1277|4|1|487|0|144|
2919|1205|4|3|474|0|-1|
1532|157|4|0|469|0|51|[2772, 323, 2830]
14772|194|10|0|503|3|17|[3424, 826, 2041, 1546, 2995, 3702, 2632, 2023, 3934]
11598|389|4|0|474|0|-1|[3574, 2619]
30746|632|10|0|515|0|188|[450, 536, 3778, 4059]
22742|1028|4|1|525|0|144|[2620]
604|1232|6|0|27|0|146|[303, 813, 2389, 1667, 3625, 2872, 3915, 3929]
28240|1028|6|1|525|0|117|
23559|18|4|1|121|3|16|[1980, 1716]
20097|1338|10|1|377|0|38|[2942]
21807|1338|10|0|377|0|38|[219]
10374|990|4|1|474|0|-1|[3867, 1998, 3025, 46, 3649]
25060|111|4|0|491|0|48|
26150|18|4|1|121|3|16|[1980, 1716]
22078|451|4|2|491|0|66|[1910, 3903]
4664|111|4|1|491|0|66|[81]
14226|322|4|2|536|0|144|
16671|111|4|0|491|0|44|[1807, 3910, 2473]
24669|1105|4|0|486|0|66|[2766, 1980, 941, 871, 3325, 1515, 2209, 1524, 1807, 274, 2629]
19359|111|4|0|491|0|144|[1675]
26160|1105|4|0|486|0|66|[2766, 1980, 1524, 1807, 274, 2629]
19526|1492|4|0|487|3|66|[805]
13070|111|4|0|491|0|144|[1560]
16397|463|6|2|500|0|37|
7413|1410|4|0|491|0|66|[1807]
4716|554|4|1|504|0|-1|[3109, 565]
22417|1105|4|0|486|0|66|[2766, 1980, 3325, 941, 2209, 1524, 1807, 274, 2629]
1278|521|4|0|531|0|-1|[3901, 3900, 3902, 3903, 1078, 206, 2085, 2921, 2162, 3410, 1819, 3981]
18909|323|4|0|202|0|108|[2091, 4003, 1917]
22448|615|4|2|466|0|-1|[2760, 3777, 2559, 3354]
13807|615|4|2|466|0|-1|[2760, 3354]
15525|1200|4|0|285|3|144|[217, 4092]
825|286|4|0|82|-1|144|[3900, 3901, 3902, 3903, 383, 1886, 3912]
15309|1445|6|3|-1|-1|-1|[3150, 2863]
10325|768|4|1|74|0|66|
16817|904|10|2|536|3|91|
6599|386|10|0|503|0|85|[268, 1811, 1851, 1578, 1085]
11109|553|4|1|469|0|-1|
27969|553|4|1|469|0|-1|
22861|1221|10|1|504|0|39|[2382, 2609]
21265|1111|4|0|491|3|66|[1215, 3613]
3732|398|4|1|490|3|66|[1807]
14223|267|1|0|515|0|78|[2732, 390, 1176, 1628, 732, 17, 939, 1449, 1383, 2258, 3778, 1868, 3331, 3799, 1347]
2130|888|6|0|536|3|91|[770, 2341, 1760, 2062, 338, 3913]
21404|888|6|0|536|3|91|[770, 1390, 1763, 2062, 871, 3913, 1515]
5758|1058|4|0|491|0|66|[1807]
5575|322|6|1|536|0|46|
19800|322|6|1|536|0|46|
10888|681|4|1|491|0|66|
13417|1158|10|1|503|0|29|[3424]
29445|1156|6|1|381|3|146|[3364]
6590|6|4|0|291|0|44|[2977, 30, 3912, 1060, 3268, 2104, 3913, 3935, 4106, 3936, 4113, 3937]
5494|238|10|1|511|0|30|[3844]
2419|844|4|1|484|0|66|[1608]
28049|783|10|1|503|3|17|[74, 4048]
11526|346|4|0|112|0|16|[3228]
1935|1509|10|1|515|3|84|[1176, 536, 1708]
29553|150|4|1|513|0|-1|
27695|388|10|0|485|0|156|[2470, 2848]
25072|397|10|1|491|3|39|[3905, 3903, 3910, 1807]
13543|888|4|1|104|3|35|[3199, 4201]
8873|888|4|1|104|3|2|[136]
13140|1496|10|0|376|0|39|[2799, 2829]
26060|618|4|3|334|0|44|[1711, 2919]
3205|711|10|1|503|0|122|
7502|1037|4|1|467|0|-1|[464, 3901]
10742|19|10|1|503|3|85|[3310, 4030, 3971, 3970, 3934, 3424, 2995]
5345|19|10|1|505|3|126|[3310, 705, 177, 2378, 4096, 4202, 4180]
9815|771|10|3|506|0|137|[2674, 3755, 1024, 702]
31497|322|6|1|536|0|46|
14188|352|10|2|503|0|17|[2833, 2325]
23633|19|10|1|502|3|85|[3310, 3639, 3971, 3941, 3967, 3058, 3424]
19472|487|10|1|503|3|85|
17396|1309|4|2|458|3|11|
3053|280|4|2|123|0|144|[547]
30768|933|10|2|502|0|45|[3902, 3903, 3910, 3262, 1553, 3779]
29675|523|10|0|504|0|17|[3604, 2796]
20517|1496|10|0|376|0|39|[2799, 2829]
32732|361|4|3|270|3|103|[3259, 2598, 347]
18544|1368|4|0|472|3|-1|[399, 3293]
21117|1368|4|0|472|3|-1|[399, 3293]
10335|830|4|0|465|3|162|[2483, 2065]
8643|153|6|1|502|0|124|[3639]
11479|150|4|1|453|0|108|
11490|1368|4|0|472|3|-1|[399, 3293]
24560|150|4|2|507|0|108|
6555|484|10|0|215|3|9|[2005, 74, 1000, 4063]
8394|484|10|0|217|3|122|[2995, 3613]
30624|127|10|2|279|0|38|[1910]
2602|748|6|0|508|0|128|[3639, 308, 284, 1694, 12, 2422]
26480|280|4|1|486|0|144|[547]
25613|280|4|0|486|0|144|[547]
3840|280|4|1|486|0|144|[547]
21858|411|6|1|491|3|117|[2894, 3901, 3910, 2872, 2470, 3911]
22103|4|4|1|453|3|166|
13950|280|4|1|536|0|144|[1244]
32280|280|4|1|115|0|44|[914, 3530, 2808]
5897|239|4|3|468|0|-1|
27520|280|4|1|115|0|44|[914, 3530, 2808]
23530|239|4|2|474|0|-1|
18752|734|10|0|503|0|17|[2995]
26552|734|10|1|503|3|17|[2995]
6816|748|10|0|395|0|8|[3639, 2961, 427]
17855|239|4|1|474|0|-1|
302|734|10|0|503|0|36|[2995]
10951|1122|4|0|452|0|12|[3254, 134]
29792|150|4|2|453|0|108|
11987|410|6|1|419|3|6|[3224, 701]
30816|580|10|2|515|0|188|[3900, 3901, 3902, 3903, 3910, 325]
11069|410|6|1|419|3|6|[3224, 701]
24021|734|10|0|503|0|122|[2995]
4259|130|6|0|486|0|117|[545, 1729, 3769, 4162]
19140|150|4|1|453|0|108|
8683|1130|4|0|474|0|-1|[3574, 1544, 3822, 2619, 237, 806, 1482, 1193, 1382, 2671, 3431]
11332|143|6|2|495|0|-1|
32735|501|10|1|515|0|84|[1176, 536, 2207]
1572|229|4|0|491|0|66|[1807, 3404, 1085, 3924]
6442|334|4|0|487|0|44|[3767, 1066, 1675]
30679|4|4|0|453|3|166|
6216|827|10|0|535|3|121|[2389, 394, 3671, 3836, 272, 3625, 2872]
25239|883|4|1|452|0|12|
13749|880|6|1|519|0|8|
4053|883|4|1|452|0|12|
2654|1180|4|0|109|3|81|[3138]
17836|441|10|0|507|0|17|[2091, 557, 389]
26662|523|10|0|503|3|17|[870, 1390, 690, 1238]
26142|1249|6|1|491|0|11|[807, 3625]
13212|580|6|1|497|0|105|[2035, 12, 2422, 862]
28685|580|6|0|497|0|105|[2035, 12, 2422, 862]
4643|388|4|2|491|0|66|[1807]
25858|238|4|1|536|3|144|[352, 2300]
12596|1242|10|0|503|0|101|[3424]
7014|1366|6|1|537|0|46|[2834]
14198|150|6|1|513|0|116|
6535|246|4|1|469|0|-1|[2030]
27553|80|6|1|196|3|45|[1775, 4053]
19650|1023|10|0|503|0|-1|[3900, 3901, 3902, 3903, 3910, 2442, 1164]
30246|238|4|1|536|3|144|[352, 2300]
26669|238|4|2|536|3|144|[352]
14597|238|4|1|536|3|144|[352, 2411]
32413|653|6|0|491|0|11|[789, 2890, 3391, 3905, 136, 3909, 4070, 4011]
32678|953|10|1|503|3|122|
12893|1477|4|1|491|3|66|
25798|322|4|1|536|0|144|[1589, 1244]
19016|322|4|0|536|0|144|[1589, 2829, 2921, 3006, 219]
3823|1036|4|0|465|0|162|[2065]
15616|829|4|3|510|0|161|[2624, 3259, 2562, 3653]
30818|322|6|1|536|0|46|[1984]
8874|269|6|1|491|0|128|[807, 3246, 3625]
6010|269|6|1|491|0|117|
15845|205|10|0|449|0|84|[2097, 1348, 3201]
8610|239|4|1|474|0|-1|
28699|493|4|0|470|0|148|[694]
15353|269|6|1|469|0|45|[642]
11576|649|10|0|203|3|17|[1775, 533, 4029]
30399|269|6|1|197|0|115|[3424, 78]
21992|1366|6|2|537|0|46|
21491|1232|6|1|330|0|146|[1705, 2256, 3042]
22396|1366|6|1|537|0|46|
15354|1145|10|1|487|3|132|[3900, 3901, 3905, 3903, 3910, 3911, 396, 2203]
22637|1366|6|1|537|0|46|[2834]
32761|1145|10|0|484|3|132|[3910, 2470]
25622|1366|6|1|537|0|46|[2834]
24706|1145|10|0|484|3|132|[3910, 3911, 975]
31032|238|4|1|536|3|144|[352, 3614]
5528|653|4|1|487|0|66|[3910, 1980]
22600|238|4|1|536|3|144|[352, 3601]
17039|484|10|0|504|-1|17|[3900, 3901, 3902, 3903, 3604, 926]
19015|1145|10|0|486|3|132|[3900, 3901, 3905, 3903, 3910, 3911, 2951]
6469|238|4|1|536|3|144|[352, 3601]
30684|1011|4|1|469|0|-1|[1803, 1966]
21136|232|4|1|486|0|144|
13363|361|6|0|198|3|17|[2005, 1775, 1000, 3985]
32338|653|4|1|487|0|66|[3910, 3138, 1980, 2470, 1608]
989|238|4|1|536|3|144|[352, 408, 2499]
21517|323|6|0|489|0|117|[3900, 3901, 3905, 3902, 3903, 3910, 1807]
14929|238|4|1|536|3|144|[352, 408]
19430|4|4|1|453|3|166|[1373, 2022, 2754]
22933|363|6|0|495|3|117|[2256, 1518, 3042]
6647|157|10|2|241|0|84|
20159|827|10|0|8|0|132|[1607]
11812|322|4|2|536|0|144|[1589, 807, 2062]
7117|990|4|1|474|0|-1|[1998, 3025, 46]
1500|493|4|0|470|0|148|[694]
14515|341|10|1|503|0|45|[568, 574]
7307|322|4|1|536|0|144|[1589, 30, 3153]
7065|493|4|1|470|0|148|[246]
18158|990|4|1|474|0|-1|
2675|748|4|3|508|0|128|[3639, 308, 2961, 284, 1694, 1472, 12, 2422, 3916]
13210|160|10|1|503|0|29|
3929|748|4|3|508|0|128|[3639, 2961, 427, 3916]
20682|269|6|1|491|0|117|[1807]
178|493|4|0|470|0|148|[694]
212|160|6|1|503|0|122|
6728|83|10|1|503|3|17|[2833, 1902, 1229, 411]
2605|322|4|1|536|0|144|
5708|378|10|0|421|3|3|[3224, 2580, 2100, 1763, 2690, 2700]
32024|160|10|1|503|0|45|[1772, 3940]
22565|83|6|0|436|3|117|[1800, 871, 1902, 4143]
31236|328|6|0|497|0|13|[3267, 616, 2744]
30502|269|6|1|197|0|122|[2005, 1000, 3964]
21441|269|6|1|491|0|-1|
16279|492|6|1|503|3|85|
14721|269|6|1|469|0|45|[642]
912|813|4|1|457|0|-1|
1710|614|6|1|491|0|-1|
22693|532|10|0|502|0|149|[3497, 33, 3915, 1763, 4086, 1164]
29260|194|10|0|503|0|17|[3150]
3942|532|10|1|502|0|149|[3497, 33, 1763, 4086]
28850|150|4|2|453|0|108|
4717|1058|6|1|497|0|13|[2035, 862]
27121|748|10|0|508|0|8|[3639, 3613]
3617|238|4|1|536|3|144|[352, 408]
28830|238|4|1|536|3|144|[352, 2300]
13832|150|4|1|453|0|108|
15110|150|4|1|453|0|108|[3254, 1779]
674|897|4|1|514|0|187|[178, 2732, 3625, 2872, 3464, 3205]
26057|1207|4|0|536|0|66|[1984]
19815|238|4|1|536|3|144|[352, 996]
4106|322|4|0|536|0|144|[1589, 3185, 219, 3307]
2506|897|4|1|514|0|187|
9417|238|4|1|536|3|144|[352]
6045|1207|4|1|536|0|140|[1984]
8558|238|4|1|536|3|144|[352, 567]
30685|194|10|0|503|0|17|[681, 578, 146, 1138]
21859|238|6|0|41|3|146|[3818, 327, 4000, 4001]
6542|322|10|1|536|0|19|
