"itemID","Mean(date&time diff)","Sum(order)"
11024,52.903225806451616,34
11026,36.57142857142858,15
11030,34.108910891089096,162
11032,52.34615384615385,148
11034,50.91666666666666,24
11035,58.400000000000006,5
11039,53,9
11044,45.916666666666664,12
11045,32,5
11047,47.338709677419345,66
11048,31.868852459016388,182
11051,29.5,4
11055,27,3
11056,34,5
11057,48.57142857142857,51
11061,47.07142857142857,97
11062,20.200000000000003,17
11063,47.74999999999999,115
11064,35.85714285714284,23
11067,47.21428571428572,14
11069,40,19
11070,41.888888888888886,9
11073,46,7
11074,51.149999999999984,20
11075,8.333333333333332,8
11077,48.83333333333333,13
11079,97.5,2
11080,34.99999999999999,42
11082,34,2
11083,15.5,2
11084,29.25,4
11088,43.27700831024936,476
11089,58.5,4
11091,46.5,2
11095,42.25,4
11097,56.45454545454546,47
11100,30.909090909090907,13
11102,28,2
11103,35.5,4
11104,50,2
11105,32.75,4
11111,20.5,2
11117,53,2
11118,36.142857142857146,8
11119,32.857142857142854,10
11120,54.282051282051306,168
11122,34,3
11123,23.666666666666664,7
11124,41.060975609756085,149
11125,41.5,2
11126,68.57142857142857,11
11130,35.35897435897438,109
11132,45,4
11133,66.75,4
11135,47.50877192982457,67
11136,47.96875,32
11137,32.4375,16
11140,29.465909090909093,129
11141,28,8
11142,63.142857142857146,10
11145,61.5,2
11148,50.14285714285713,21
11152,30.833333333333336,10
11153,4.5,3
11155,47.21632653061229,346
11156,17.5,4
11157,57,4
11158,25.375,10
11159,33,5
11161,48.5,2
11162,73.5,6
11163,27.5,2
11165,23,23
11167,41.400000000000006,13
11175,73.5,2
11177,51.666666666666664,3
11178,47.99999999999999,33
11179,26,5
11180,53.69565217391303,97
11181,55.846153846153854,13
11188,40.924596050269294,1376
11189,75.66666666666666,5
11194,39.28571428571428,36
11198,51.70731707317073,75
11199,39.696,1016
11201,46.49999999999999,12
11203,49.02061855670105,178
11204,24.5,6
11206,89.5,2
11207,36.833333333333336,32
11211,38.92307692307693,24
11212,53.5,2
11213,44.66666666666664,80
11216,19.5,2
11218,41.62820512820513,113
11219,33.57142857142857,7
11220,54.285714285714285,93
11221,73.25,6
11224,25.71428571428571,32
11228,59.00000000000001,10
11233,42.16666666666667,6
11234,47.333333333333336,30
11236,27.846153846153843,13
11237,21.857142857142858,8
11243,56.93333333333334,24
11248,76,2
11250,53.70967741935483,44
11251,41.48370812299227,5777
11252,47,5
11253,60.400000000000006,8
11257,57,4
11258,14.5,2
11262,18,16
11264,86.75,6
11265,39,7
11266,42.25,5
11269,11.153846153846153,17
11273,37.727272727272734,356
11276,13,2
11278,22.25,4
11280,65,4
11281,43.66666666666667,8
11289,34.375,24
11294,47.95867768595043,142
11297,30.5,2
11300,29,2
11303,53,2
11307,28.417721518987342,110
11309,53.76470588235294,50
11311,65.75,4
11313,21,4
11314,22,2
11315,30.166666666666664,7
11318,31.75,5
11321,49.5,2
11323,48.76923076923077,21
11326,48.72727272727273,12
11331,18.666666666666664,3
11332,2,2
11333,34.6,5
11336,75,7
11337,62.86666666666667,16
11338,47.87499999999999,31
11340,46.52500000000001,79
11342,19.5,6
11344,41.5,5
11346,46.263157894736835,22
11349,46.47457627118644,322
11352,9.5,2
11356,38.57142857142857,14
11357,27.571428571428562,33
11361,4,8
11363,48.666666666666664,9
11365,28.5,7
11368,43,4
11370,36.479452054794514,134
11371,37,2
11380,45.30769230769231,39
11383,30.93333333333333,30
11385,57.75,6
11391,66,3
11392,56.935779816513744,143
11398,79,3
11401,46.66666666666667,11
11402,38.5,6
11412,58.769230769230774,14
11415,41.18279569892474,167
11416,81,5
11418,76,3
11419,17.5,2
11420,27,2
11421,53.5,2
11423,37.25,4
11424,43.717948717948715,55
11425,43.5,3
11432,48.77777777777778,11
11434,52.318107667210434,767
11435,18.5,2
11440,34.5,32
11443,6.75,4
11444,51.33333333333333,3
11452,58.823529411764696,52
11454,38.716494845360806,257
11456,43.25,11
11459,1,4
11462,17.25,10
11463,44,5
11465,66.5,3
11467,80,4
11474,34.203703703703695,64
11475,23.125000000000004,8
11476,45.5,4
11477,79.5,2
11478,13,4
11481,81.5,2
11485,55.285714285714285,10
11489,70,2
11491,19.5,2
11492,41.47107438016527,218
11497,48.5,14
11501,30.5,2
11503,42.22222222222222,24
11504,36.88235294117648,20
11506,63.45,21
11510,50.83333333333333,6
11513,59.72881355932202,91
11514,33.47826086956522,23
11517,33.5,2
11518,15.749999999999998,8
11522,35.24999999999999,86
11523,51,5
11526,40.93617021276595,50
11527,54.85714285714286,25
11532,47.798319327731086,180
11533,49.5,2
11534,34,2
11535,36.329896907216494,375
11541,13,3
11543,18,3
11546,56.657142857142844,102
11556,0.3333333333333333,3
11557,27.5,3
11560,63.499999999999986,32
11563,63.25,9
11565,61,30
11566,45.07692307692308,15
11567,22.400000000000002,10
11568,36.5,2
11572,41.5,4
11573,51.41666666666667,21
11578,40.87603305785125,255
11579,18.25,8
11582,31,3
11583,22,14
11585,38.5897435897436,53
11587,53.85416666666666,50
11589,58.5,3
11590,28,2
11591,35.41176470588235,29
11594,55.1,16
11595,34.30769230769231,20
11596,9.5,2
11597,47.117647058823536,17
11599,41.75,4
11600,64.5,4
11601,14,3
11602,30,4
11604,78.5,4
11605,63.999999999999986,15
11607,47.5,5
11609,38,32
11610,47.66666666666667,11
11612,45,2
11614,54.35294117647059,42
11615,50.214285714285715,14
11617,60.82142857142856,32
11622,43.8,5
11623,46.5,2
11626,39.5,2
11628,24.030303030303028,189
11630,41.96153846153848,112
11631,58.285714285714285,9
11632,37.12244897959182,66
11635,56.2,5
11636,56.33333333333333,14
11637,23.333333333333336,8
11639,44.372549019607845,94
11641,5.5,2
11642,64.25,6
11643,43.85714285714286,17
11644,34.89999999999999,22
11645,21.25,4
11647,41.384615384615394,31
11648,33,2
11650,39.00000000000001,7
11655,37.84615384615385,13
11656,40.75,5
11657,85,4
11660,17.25,4
11666,58,8
11669,35.74285714285716,48
11671,55.33333333333333,30
11672,65.5,4
11674,45.3061224489796,99
11678,34.142857142857146,7
11679,46.42857142857142,10
11680,31.888888888888886,10
11681,4.666666666666666,36
11682,37.5,9
11688,30.92307692307692,15
11689,61.25,5
11690,26.923076923076927,13
11691,37.666666666666664,3
11694,58.5,7
11696,26.5,12
11699,51.34615384615384,29
11706,48.833333333333336,6
11707,42.14285714285714,7
11710,52.848739495798306,253
11713,102.5,2
11714,73,5
11720,47.44444444444444,13
11722,75.5,2
11728,56.570512820512825,173
11731,11.5,2
11733,23,2
11735,1.5,2
11737,41.78947368421053,25
11739,71.6,5
11742,38.83333333333333,6
11745,20.25,6
11747,61,2
11749,54.73684210526316,19
11750,80.5,2
11752,33,3
11755,17,2
11760,49,3
11764,46.50000000000001,29
11769,51.8,10
11770,29.714285714285715,32
11774,42.92307692307692,24
11782,78.5,2
11784,45.5,2
11788,44.66666666666666,4
11791,24.555555555555554,17
11792,40.592592592592595,29
11796,45.677419354838705,57
11798,23.000000000000004,30
11799,18,2
11802,17,5
11803,45,4
11805,91.5,2
11806,26.5,4
11807,39.0952380952381,39
11808,30.5,10
11809,41.93333333333334,27
11815,41,5
11816,11.5,20
11820,36.4,61
11821,53.76923076923076,22
11823,15,3
11827,44,12
11829,71.5,2
11830,7.5,4
11837,45.28571428571429,12
11839,19,3
11840,49.666666666666664,41
11841,30.042016806722707,132
11845,74.33333333333333,3
11846,10.5,2
11847,55.810810810810814,42
11848,36,6
11851,84.5,2
11856,41.333333333333336,6
11857,22.5,3
11858,38,4
11861,49.75,5
11862,18.5,7
11865,49.66666666666666,10
11869,35.76923076923077,27
11871,14,2
11873,62.999999999999986,14
11876,24.111111111111107,12
11878,49.478632478632534,157
11879,75.25,6
11881,44.79545454545455,57
11884,37.666666666666664,12
11887,26.294117647058822,59
11888,67.5,34
11890,22.5,4
11894,49.83870967741934,68
11897,31.136363636363633,24
11898,26.266666666666666,31
11899,30.714285714285715,17
11900,76.88888888888889,9
11904,23.000000000000004,9
11905,45.2,9
11906,50.827586206896555,38
11908,36.07692307692308,14
11917,42.46666666666666,27
11919,64.5,4
11920,33,2
11921,62.5,2
11922,61.3076923076923,36
11925,39.55555555555555,24
11928,48.022580645161284,315
11929,86,2
11930,6,2
11932,44,5
11933,70.5,2
11937,7.5,2
11939,69.5,6
11940,63.5,2
11941,36.14814814814815,36
11942,33.833333333333336,6
11943,39.8,11
11944,5.5,2
11946,67.5,2
11950,21.833333333333336,12
11952,65.33333333333333,3
11956,53.5,2
11958,45.1842105263158,43
11967,21.900000000000002,15
11970,42.4,14
11971,35,2
11972,27.5,3
11973,61,2
11974,48.75,4
11975,67.66666666666666,5
11982,27.416666666666668,14
11983,41.380952380952365,44
11984,36,6
11986,49,3
11987,54,2
11988,45.38461538461539,13
11990,34.5,2
11994,55.1,116
12005,61.599999999999994,6
12010,70.83333333333334,8
12015,30.42857142857142,21
12017,89.5,2
12018,21.333333333333332,3
12021,74.5,5
12023,71.5,2
12024,52,4
12026,54.33333333333333,3
12032,50.93333333333334,46
12033,33.41176470588232,102
12034,68.73134328358204,71
12041,47.83333333333334,6
12044,49.5,2
12045,73.33333333333333,5
12047,62.5,3
12050,54.16666666666667,8
12051,6,2
12052,26.6,6
12054,25.5,4
12055,13.5,2
12056,43.7,13
12061,48.89655172413794,38
12063,50.413043478260875,119
12064,37.85999999999999,150
12065,91,3
12066,56.5,2
12067,24.000000000000004,6
12074,16.333333333333332,21
12075,76.33333333333334,6
12076,55.5,2
12077,100,2
12079,50.5,2
12081,39.18115942028985,380
12082,38.94736842105264,25
12089,35.95238095238095,22
12091,45.125,31
12093,23,4
12095,29.956521739130423,23
12098,38.5,2
12099,43.5,20
12100,52.294117647058826,26
12101,27.83333333333334,76
12102,15.5,2
12105,34.5,4
12107,16.333333333333336,10
12112,23.5,2
12118,67.6,5
12124,62.50000000000001,6
12125,58.62500000000001,8
12126,67,12
12128,68.5,2
12129,37,2
12134,33.3235294117647,107
12136,37.25,4
12141,55.5,4
12143,65.66666666666666,25
12144,33.5,10
12148,68.2,46
12149,6.666666666666667,6
12152,33.666666666666664,12
12155,91,2
12159,36.3076923076923,22
12160,48.26666666666667,21
12163,65.5,3
12164,27.6,5
12165,48.75,4
12166,11,9
12167,39,2
12176,40.89285714285715,29
12182,36.79999999999999,34
12185,60.99999999999999,11
12186,61.34042553191489,49
12188,43.375000000000014,18
12190,41,3
12192,44.3392857142857,70
12194,60,15
12195,59,2
12202,50.29032258064517,110
12209,25.5,2
12212,56,2
12214,17.25,4
12215,63.25,8
12216,32.5,4
12224,34,2
12234,16.5,4
12235,42.14285714285715,10
12237,38.4032258064516,82
12239,48.2,7
12241,25,6
12243,39,15
12245,55.83333333333333,8
12246,0,3
12248,31.5,2
12251,39.14814814814815,102
12252,29.5,2
12253,99.5,5
12254,20.200000000000003,5
12255,31,2
12257,41,11
12260,51.125,8
12261,17.16666666666667,7
12266,6,12
12267,71.125,21
12271,41.28682170542638,181
12273,51.666666666666664,3
12275,55.5,6
12276,71.5,8
12277,66.5,7
12278,33.40909090909091,26
12279,29.5,2
12281,17.5,8
12283,49.99999999999998,98
12284,54.405797101449274,77
12286,22.249999999999996,17
12288,52.25,6
12290,10,2
12291,37.0175438596491,67
12292,94.5,2
12293,67.8,5
12295,57.6875,33
12300,34.666666666666664,12
12302,29,5
12304,46.00000000000001,24
12308,29.33333333333333,574
12310,47.75,6
12311,66,5
12312,29,3
12315,45.21739130434782,24
12316,32,2
12320,26.25,4
12321,38.51851851851852,59
12322,44.3076923076923,17
12323,51.5,3
12328,20,3
12335,50.54545454545455,14
12338,51,3
12340,18.5,2
12345,42.75,8
12347,5,2
12349,39.83783783783783,91
12350,27.500000000000004,6
12351,40.5,2
12352,49.99999999999999,18
12354,43.27272727272728,43
12355,51.25,6
12359,64.5,12
12360,58,3
12364,49.187499999999986,48
12365,37.22222222222222,11
12369,28.416666666666668,15
12372,94,2
12373,14.25,13
12378,24.222222222222218,11
12379,51.63636363636365,13
12380,33,5
12381,44.666666666666664,4
12382,39.75,7
12383,68.33333333333333,5
12384,23,7
12386,36.5,2
12390,30.437499999999996,57
12391,53,6
12395,40.75,5
12397,43.99999999999999,19
12399,53.666666666666664,3
12403,84.5,3
12404,33.142857142857146,15
12406,36.400000000000006,13
12409,49.78846153846154,72
12413,34.33333333333333,6
12415,56.5,3
12418,8,3
12420,45.432432432432435,38
12421,49.764705882352935,25
12423,36.36111111111111,56
12424,47.75,4
12425,66.125,36
12427,36,13
12428,50.63636363636363,11
12430,49.07142857142856,14
12434,40,2
12435,2,2
12436,8,2
12437,2,2
12439,48.05555555555555,70
12440,58,6
12441,52.5,2
12443,18,5
12445,117.5,2
12447,0.5,2
12450,49,3
12451,30.0967741935484,37
12452,31.5,2
12454,48.57142857142857,8
12455,51,5
12456,33.833333333333336,6
12457,56.656250000000014,40
12459,79,2
12461,40.300000000000004,14
12462,39.5,4
12467,49.400000000000006,5
12468,32.416666666666664,13
12470,38,4
12474,39.37500000000001,13
12476,29.714285714285708,26
12478,48.4,13
12479,66.5,3
12480,66,2
12482,1,2
12483,27,2
12492,28.25,4
12494,40.328358208955216,78
12495,5.5,2
12497,0.5,2
12499,37.37209302325582,55
12500,36.5,3
12502,33.5,2
12505,4.95,20
12512,56.75,6
12514,30.25,4
12515,0,10
12520,47.50602409638553,231
12528,48.41287878787879,1236
12529,38.5,2
12535,36,5
12538,98.5,2
12539,32.666666666666664,3
12540,25.098360655737693,120
12543,49.375,11
12552,14.5,3
12553,57.23333333333332,31
12561,57.83333333333333,6
12564,29.5,2
12565,15,2
12566,30.333333333333336,6
12568,94,2
12572,43,2
12574,54.920634920634896,65
12577,22.5,2
12580,11.166666666666666,15
12581,55.12068965517241,119
12582,18,3
12586,52.16666666666667,8
12588,42.875,11
12589,24,7
12591,55.08333333333334,53
12592,43.91836734693876,98
12594,55.666666666666664,3
12595,41,2
12602,25.5,2
12603,53.7361111111111,76
12604,77.5,2
12608,0,2
12609,47,9
12612,54.75,5
12613,31,3
12614,42.8235294117647,19
12617,2.5,2
12618,5,2
12619,46.49999999999999,96
12620,22.714285714285715,8
12623,53.599999999999994,5
12625,31,3
12626,40.83333333333333,36
12630,50.5,8
12635,51.420289855072454,78
12636,44.8125,28
12638,58.5,3
12642,46.42857142857143,57
12646,53.44444444444444,14
12650,71.33333333333333,3
12654,31,2
12655,23.666666666666664,9
12658,41.75,4
12659,2.5,2
12662,51,3
12663,52.68110236220475,367
12666,45.249999999999986,30
12671,32.068965517241374,54
12675,36.99999999999999,11
12678,42.98058252427185,193
12680,25.5,4
12682,59,7
12683,38.2,8
12685,54.42105263157895,22
12687,46.00000000000001,64
12688,37.5,11
12689,26.125,9
12690,39.5,2
12692,18.5,5
12694,49,2
12698,63,3
12699,22,4
12701,42.400000000000006,180
12705,27.200000000000003,21
12706,80.5,4
12707,36,6
12712,83.5,4
12713,16,2
12715,3.9999999999999996,15
12716,47.96296296296296,36
12720,38,6
12726,53.14285714285714,9
12729,62,2
12733,49.243902439024424,188
12735,32.28571428571429,9
12742,41.07894736842104,38
12743,37.77777777777778,12
12746,35.25,14
12747,56.94318181818184,103
12748,45.2,11
12751,16,3
12752,49.6,10
12753,18,3
12754,21.25,4
12758,42.45454545454546,17
12760,41.84615384615385,20
12761,32,2
12763,36.99999999999999,8
12767,17.5,2
12770,22.333333333333332,14
12771,15.5,12
12773,38.379870129870085,642
12774,43.74999999999999,38
12775,63.57142857142857,7
12779,59.25,4
12781,91.5,3
12782,46.17391304347826,110
12783,53.66666666666665,23
12785,58.5,9
12787,36.65,56
12788,47.25,8
12789,36.25,6
12791,52.42857142857143,7
12793,67.33333333333333,3
12794,32.55555555555556,9
12795,12,2
12797,32.5,4
12798,83.5,2
12801,43.875,23
12802,49,35
12803,49.8482142857143,135
12805,48.92857142857143,14
12806,25,4
12808,44.1,20
12809,52.77358490566036,130
12811,25.11428571428571,58
12812,48.5,5
12813,28,2
12814,52.83333333333334,6
12816,23,2
12817,44.1098901098901,135
12819,43.5,2
12823,56.00000000000001,12
12825,38,4
12827,63.916666666666664,17
12831,57.38461538461539,16
12833,92,2
12835,29,3
12836,47.795918367346935,65
12837,75,2
12839,51,26
12849,29.428571428571427,13
12851,9.5,2
12853,58,13
12859,43.5,15
12860,59.16666666666667,6
12861,46,5
12862,69.5,2
12870,49.92307692307693,13
12871,39.607142857142854,108
12872,51.00892857142861,239
12875,37.09090909090909,11
12876,51.85714285714286,9
12878,50.57142857142858,36
12880,38,2
12881,18.473684210526315,27
12884,32.09090909090909,13
12885,47.5,8
12893,13.200000000000001,13
12894,26.825396825396822,215
12896,52.57142857142857,7
12897,25,2
12898,47.45454545454545,16
12901,48.55555555555554,29
12904,47.12000000000001,94
12908,42.70833333333333,61
12911,50.77533039647574,290
12914,0.5,19
12915,40.66666666666666,43
12916,70.5,2
12919,55,3
12921,45.75,4
12922,48,5
12923,45,6
12925,46.416666666666664,19
12928,50.666666666666664,6
12934,94,3
12940,51.4,16
12945,77,6
12946,28.6,5
12947,35.88888888888889,25
12949,45.888888888888886,17
12950,11.25,13
12953,55.16666666666667,7
12955,29.55172413793103,40
12956,76,2
12958,34.6,7
12962,32,6
12963,59,11
12964,42.191304347826076,124
12965,42.957983193277336,130
12966,59.5,2
12967,46,5
12970,33,2
12972,38.71428571428572,15
12973,61.5,4
12974,45.51282051282052,274
12976,80.5,3
12977,30.28571428571429,12
12978,63.5,2
12980,11.5,2
12981,1,2
12982,1,2
12987,23.5,4
12989,46.94805194805191,105
12991,32.5,15
12993,36.18181818181818,15
12995,48,28
12998,39.52238805970149,70
12999,40.33333333333333,6
13002,46.91428571428571,38
13004,23.5,2
13007,31.25,4
13008,9.5,5
13011,21.5,8
13013,35.5,4
13014,0,4
13016,63.85714285714286,8
13020,49.648648648648646,77
13025,27.75,4
13027,50.91353383458649,284
13028,38.137254901960766,169
13029,48.639999999999986,32
13030,40.4,38
13031,55.5,14
13033,58.5,2
13034,45.71428571428571,21
13035,32.33333333333333,3
13037,74.42857142857142,8
13038,36.5,3
13042,42.714285714285715,37
13046,73,2
13047,60.76923076923077,13
13048,40.53846153846153,27
13053,59.33333333333332,21
13054,72.80000000000001,7
13056,33,2
13057,17.5,7
13059,45.666666666666664,8
13060,27.5,3
13061,53.16666666666667,9
13063,42.5,4
13064,41.66666666666667,9
13067,72.66666666666666,3
13069,48.5,2
13070,37.18840579710142,93
13071,2,3
13074,35.5,2
13079,81,2
13083,24,2
13085,46.5,7
13087,55.714285714285715,7
13089,23.5,2
13091,80.5,8
13092,20,2
13093,40.5,9
13096,30.28571428571429,13
13097,28.5,2
13100,36.62857142857143,63
13103,21.333333333333332,4
13104,40.454545454545446,15
13106,50.5,6
13109,51.857142857142854,9
13113,39.35714285714286,36
13120,33.666666666666664,3
13124,50.57894736842105,19
13125,43.10000000000001,13
13128,45.83333333333333,11
13130,14.666666666666666,3
13131,56.5,9
13137,9,4
13140,16.2,5
13141,30,2
13146,64.39999999999999,24
13147,42.5,2
13148,41.785714285714285,18
13150,63.33333333333333,7
13155,54.4,17
13158,46,2
13164,53.5,2
13165,34.46153846153847,18
13168,43.168478260869584,258
13171,43.5,3
13174,38,42
13177,54.53846153846154,18
13178,44.55555555555556,40
13180,43.142857142857146,8
13187,39.870370370370374,131
13188,29.25,10
13192,76.75,5
13194,21.5,2
13197,38.5,3
13198,41.96153846153846,26
13200,45,5
13206,25.999999999999996,22
13207,30.055555555555564,39
13211,47.6534090909091,259
13212,43.2,28
13215,32.25,12
13216,59,12
13217,37.99999999999999,20
13221,20.5,2
13222,66.5,2
13223,78,4
13225,48.11764705882353,25
13226,36.25,10
13228,48.184615384615405,225
13229,61.66666666666667,8
13230,89.5,2
13231,59.5,5
13233,44.2,10
13234,20.71875,45
13236,36.933333333333344,40
13238,43.16666666666667,6
13240,55.666666666666664,13
13242,44.400000000000006,5
13243,8,2
13244,50.99999999999999,7
13249,51.8,11
13253,45.80952380952381,77
13254,45.86842105263157,85
13258,11.5,4
13260,67.11111111111111,10
13264,47.51282051282051,76
13270,22.465116279069758,72
13274,39.65517241379309,41
13276,52.54545454545455,27
13282,23,5
13283,56.75,4
13286,39.5,3
13293,59.5,4
13295,51,5
13300,66.42857142857143,7
13302,52.63218390804598,127
13305,42.137500000000024,271
13306,53.5,2
13308,26.5,3
13312,54,2
13316,52.5,2
13318,40,2
13325,12,2
13326,51.230769230769226,16
13328,33.54545454545454,73
13329,40.75,5
13330,40.65546218487398,284
13332,62.5,2
13335,53,4
13337,41,4
13344,52.33333333333333,8
13345,3.25,8
13348,44,12
13349,30.25,4
13352,35.416666666666664,17
13355,38.23076923076923,89
13359,0,3
13360,23.5,3
13363,39,10
13365,37.54794520547947,134
13366,82,2
13367,42.79279279279281,124
13372,4.5,18
13374,41.249999999999986,90
13377,27,13
13378,43.77272727272727,35
13379,61.75,12
13381,41.5,5
13384,30.333333333333336,6
13386,48.366666666666646,61
13390,38.214285714285715,14
13391,47.14285714285714,29
13392,62.466666666666676,81
13397,30,4
13400,44.53125,32
13403,48.57142857142857,7
13404,74,4
13407,95.25,4
13408,35.5,23
13413,42.82051282051282,104
13416,51,26
13418,37,6
13419,36.5,7
