"userID","itemID","Mean(date&time diff)","Sum(order)","Mean(TimeDifferencePerOrder)"
3164,22963,72.5,2,36.25
3165,2107,50.5,2,25.25
3165,18579,39.666666666666664,3,13.222222222222221
3165,19435,29.749999999999996,4,7.437499999999999
3165,20478,59,2,29.5
3166,4061,37,2,18.5
3166,24190,95,3,31.666666666666668
3167,4705,61,4,15.25
3167,26660,61,2,30.5
3167,29657,61,5,12.2
3168,9215,34.333333333333336,6,5.722222222222222
3169,14467,85.5,4,21.375
3169,20180,85.5,2,42.75
3169,23148,87,5,17.4
3169,27796,87,13,6.6923076923076925
3169,29115,85.5,2,42.75
3169,31693,85.5,2,42.75
3170,15483,35,3,11.666666666666666
3171,16215,0,6,0
3171,17089,40,2,20
3171,26273,66.66666666666666,6,11.111111111111109
3171,29534,37,2,18.5
3171,31388,26,3,8.666666666666666
3172,11928,59.5,2,29.75
3172,13510,16.5,11,1.5
3172,14253,40,2,20
3172,21690,59.5,2,29.75
3172,21930,58.99999999999999,6,9.833333333333332
3173,6909,93.5,2,46.75
3173,12872,20.5,2,10.25
3173,17188,27.75,6,4.625
3173,19754,34,2,17
3173,26381,29.666666666666664,5,5.933333333333333
3173,30637,35,3,11.666666666666666
3173,32242,44.5,2,22.25
3174,9906,43,6,7.166666666666667
3174,13825,45.33333333333333,3,15.111111111111109
3174,14402,53,2,26.5
3174,21402,35.5,2,17.75
3175,24466,33,3,11
3176,637,67.33333333333333,3,22.444444444444443
3176,6034,39.5,2,19.75
3176,23337,47.33333333333333,6,7.888888888888888
3176,25722,22.333333333333332,3,7.444444444444444
3176,26687,29.2,5,5.84
3176,26994,33.66666666666667,6,5.611111111111112
3177,6295,13,2,6.5
3177,7506,84.5,3,28.166666666666668
3177,8705,38,2,19
3177,15357,3,2,1.5
3177,16017,53.5,4,13.375
3177,17089,13,2,6.5
3177,18630,100.5,2,50.25
3177,21885,11.5,4,2.875
3177,22987,63.666666666666664,3,21.22222222222222
3177,24716,62.33333333333333,3,20.777777777777775
3177,25243,39.666666666666664,6,6.611111111111111
3177,29736,38,2,19
3178,1454,63.5,3,21.166666666666668
3178,18399,63.5,3,21.166666666666668
3180,3845,16.5,4,4.125
3180,5464,50,3,16.666666666666668
3180,10507,18,3,6
3180,25907,40.5,2,20.25
3180,31392,35.25,11,3.2045454545454546
3180,31665,41,2,20.5
3181,8171,33.5,2,16.75
3181,8576,29.5,2,14.75
3181,25789,66,5,13.2
3182,2045,32.5,3,10.833333333333334
3182,6174,47.5,2,23.75
3182,25207,45,2,22.5
3182,27424,32.400000000000006,12,2.7000000000000006
3182,29463,43,3,14.333333333333334
3184,3226,14.5,2,7.25
3184,21307,50,2,25
3184,25993,11.5,2,5.75
3184,31615,9.5,5,1.9
3185,4365,41.666666666666664,3,13.888888888888888
3185,7464,11,2,5.5
3185,17269,30,19,1.5789473684210527
3186,6381,28.333333333333332,8,3.5416666666666665
3186,8350,9.5,2,4.75
3186,31665,51.5,2,25.75
3187,3426,62.5,2,31.25
3187,13909,29.5,4,7.375
3187,24416,35,7,5
3187,29014,27.5,2,13.75
3187,32242,29.5,2,14.75
3188,29657,27,4,6.75
3189,20209,44.666666666666664,3,14.888888888888888
3189,24538,67.5,2,33.75
3190,833,24.200000000000003,6,4.033333333333334
3190,13708,32,2,16
3190,16245,111.5,2,55.75
3190,23964,23,2,11.5
3190,30813,31.5,2,15.75
3191,6337,27,3,9
3191,22427,27,2,13.5
3194,15618,28.5,2,14.25
3195,4455,45.5,8,5.6875
3195,4935,49,8,6.125
3195,10961,84,3,28
3195,16199,16.5,2,8.25
3195,19725,49,9,5.444444444444445
3195,21146,45.5,3,15.166666666666666
3195,25422,35.5,2,17.75
3195,29342,38.5,2,19.25
3195,30511,45.5,2,22.75
3198,6768,37,2,18.5
3198,24140,26.5,2,13.25
3199,11199,39,4,9.75
3200,5551,30.749999999999996,4,7.687499999999999
3201,14874,91.5,3,30.5
3201,19407,91.5,4,22.875
3202,13305,30.666666666666664,3,10.222222222222221
3202,15667,20.5,2,10.25
3202,20131,24.5,3,8.166666666666666
3202,29657,24.5,4,6.125
3202,29660,22,6,3.6666666666666665
3203,2113,31,2,15.5
3203,4509,56.5,2,28.25
3203,19381,94,2,47
3206,395,59.5,2,29.75
3206,7794,46.5,2,23.25
3206,18438,46.5,4,11.625
3207,2162,53,2,26.5
3207,23582,20.333333333333332,4,5.083333333333333
3207,28981,32,2,16
3207,29349,32.5,2,16.25
3207,31702,36.5,18,2.0277777777777777
3208,12209,25.5,2,12.75
3208,13675,74.5,2,37.25
3208,13833,38.666666666666664,3,12.888888888888888
3208,19976,74.5,2,37.25
3209,1105,37,2,18.5
3209,6987,47.33333333333333,3,15.777777777777777
3209,8431,60.33333333333333,3,20.11111111111111
3210,15445,32,5,6.4
3210,18796,15.5,2,7.75
3210,19768,31.666666666666664,7,4.523809523809524
3210,19939,0,7,0
3210,20478,54,2,27
3211,15798,41.5,2,20.75
3213,395,12,2,6
3213,9652,27.5,3,9.166666666666666
3213,10299,44.666666666666664,5,8.933333333333334
3213,10338,42,3,14
3213,19267,27.5,3,9.166666666666666
3213,24712,63,2,31.5
3213,25100,28.5,2,14.25
3213,29000,44.666666666666664,3,14.888888888888888
3213,32254,18.333333333333332,4,4.583333333333333
3214,29478,85,2,42.5
3216,3343,97.5,2,48.75
3216,8949,72,2,36
3216,16294,48.75,6,8.125
3216,18007,36,4,9
3216,18817,45.33333333333333,3,15.111111111111109
3216,24943,39,7,5.571428571428571
3216,30477,46,4,11.5
3219,29657,62.5,4,15.625
3220,4879,30.666666666666664,8,3.833333333333333
3220,13676,24.5,2,12.25
3220,15612,64.5,2,32.25
3220,20131,24.5,3,8.166666666666666
3220,23553,64.5,5,12.9
3220,29657,26.333333333333332,8,3.2916666666666665
3221,17995,46.5,5,9.3
3221,24815,46.5,7,6.642857142857143
3221,25945,22.5,2,11.25
3222,395,40,2,20
3222,7076,40,4,10
3222,27660,64,4,16
3222,29053,40,6,6.666666666666667
3222,31812,26.666666666666664,5,5.333333333333333
3224,10260,23.5,2,11.75
3224,19199,8,3,2.6666666666666665
3225,11942,20.5,2,10.25
3228,1732,13.5,2,6.75
3228,10339,112.5,5,22.5
3228,14016,34.00000000000001,29,1.1724137931034486
3228,16059,34.5,2,17.25
3228,17089,26.5,6,4.416666666666667
3228,17269,13.5,2,6.75
3228,23582,26.500000000000004,8,3.3125000000000004
3228,24972,44.25,4,11.0625
3228,25993,43,2,21.5
3228,28531,15,9,1.6666666666666667
3229,23478,46,10,4.6
3230,19668,29.5,2,14.75
3230,20131,80.5,6,13.416666666666666
3230,20209,80.5,3,26.833333333333332
3231,24716,57.66666666666666,6,9.611111111111109
3231,27229,53,3,17.666666666666668
3232,20843,74.5,2,37.25
3234,263,38.666666666666664,3,12.888888888888888
3234,2788,47.5,2,23.75
3234,10821,58,2,29
3234,15971,39.75,4,9.9375
3234,30891,58,2,29
3236,22088,44.5,4,11.125
3237,6363,74,12,6.166666666666667
3237,8431,67,2,33.5
3237,13857,57,2,28.5
3237,14572,57,2,28.5
3237,20789,77,6,12.833333333333334
3237,32635,24.57142857142857,7,3.510204081632653
3238,897,25,2,12.5
3242,2517,35.5,2,17.75
3242,4409,45.5,2,22.75
3243,295,27,3,9
3243,2831,21.666666666666664,3,7.222222222222221
3243,5221,53.666666666666664,3,17.88888888888889
3243,11251,25.5,3,8.5
3243,26891,75.5,5,15.1
3244,2476,35.666666666666664,3,11.888888888888888
3244,10997,35,2,17.5
3244,13236,35,2,17.5
3244,15003,53.5,2,26.75
3244,25993,35.666666666666664,3,11.888888888888888
3245,1970,77.5,2,38.75
3245,3039,66.5,2,33.25
3245,5076,77.5,2,38.75
3245,29097,66.5,3,22.166666666666668
3246,10824,46,2,23
3247,12817,54,6,9
3248,1782,75.33333333333333,4,18.833333333333332
3248,2692,113,3,37.666666666666664
3248,2891,40.5,2,20.25
3249,227,67,3,22.333333333333332
3249,15026,100.5,2,50.25
3249,24716,65,3,21.666666666666668
3249,30133,42.5,2,21.25
3250,1063,39.5,8,4.9375
3250,10461,39.5,8,4.9375
3250,19771,39.5,4,9.875
3251,13459,66.5,2,33.25
3251,13613,56.99999999999999,3,18.999999999999996
3251,18846,48.33333333333333,3,16.11111111111111
3251,29492,9,7,1.2857142857142858
3253,18181,60,3,20
3253,18350,55,2,27.5
3253,18953,36.666666666666664,3,12.222222222222221
3253,29146,38.5,2,19.25
3254,1841,17.5,2,8.75
3254,8065,18.5,2,9.25
3254,8949,52.24999999999999,4,13.062499999999998
3254,12267,69.66666666666666,3,23.222222222222218
3254,16680,25.666666666666664,3,8.555555555555555
3254,21240,34.833333333333336,6,5.805555555555556
3254,26273,25.666666666666664,3,8.555555555555555
3255,26660,83,2,41.5
3256,7120,50.5,2,25.25
3256,8705,8,2,4
3256,16403,98.5,2,49.25
3256,25993,33.666666666666664,4,8.416666666666666
3257,27190,37.5,10,3.75
3258,1105,45.25,4,11.3125
3258,7021,19.333333333333332,4,4.833333333333333
3258,9831,20,2,10
3258,15423,10,2,5
3258,20748,36.2,11,3.290909090909091
3258,31683,12.5,2,6.25
3259,3341,31,20,1.55
3260,16281,45.5,2,22.75
3260,18006,8,3,2.6666666666666665
3260,20343,78,2,39
3262,25221,48.5,2,24.25
3263,1853,89.5,5,17.9
3263,10133,93.5,8,11.6875
3263,29345,62.33333333333333,3,20.777777777777775
3263,31392,50,3,16.666666666666668
3264,19281,1.5,6,0.25
3264,30362,20.5,8,2.5625
3264,31262,39.5,2,19.75
3266,5798,41.75,14,2.982142857142857
3266,10133,83.5,2,41.75
3266,18630,34.57142857142858,13,2.6593406593406597
3266,22351,80.66666666666667,3,26.88888888888889
3266,29657,17,6,2.8333333333333335
3267,26954,42.666666666666664,30,1.422222222222222
3267,28708,29.999999999999996,29,1.0344827586206895
3268,14815,43.666666666666664,16,2.7291666666666665
3270,2981,45,6,7.5
3270,3423,70.5,3,23.5
3270,9303,70.5,2,35.25
3270,17463,26,2,13
3270,18782,70.5,2,35.25
3271,8431,67.5,3,22.5
3271,9262,50.666666666666664,6,8.444444444444445
3271,23229,50.666666666666664,3,16.88888888888889
3271,31885,16.5,3,5.5
3272,6478,52.5,2,26.25
3272,7699,36,4,9
3273,5981,21.5,2,10.75
3273,17910,70,4,17.5
3273,32349,7,4,1.75
3275,7146,40.5,2,20.25
3275,8895,57,2,28.5
3276,16972,49.5,2,24.75
3276,18953,68,3,22.666666666666668
3277,29657,53.5,10,5.35
3279,9226,53.5,2,26.75
3279,12911,0,2,0
3279,17573,77.33333333333333,3,25.777777777777775
3279,29831,62.5,2,31.25
3280,14049,109.5,2,54.75
3280,23175,49.666666666666664,3,16.555555555555554
3281,18478,49.5,2,24.75
3281,22527,53,3,17.666666666666668
3282,22058,32,9,3.5555555555555554
3284,6261,71.66666666666666,3,23.888888888888886
3284,18923,46.6,5,9.32
3284,23599,62.666666666666664,3,20.88888888888889
3285,17833,9,3,3
3285,19932,32,8,4
3286,8931,69.5,4,17.375
3287,7894,57.5,7,8.214285714285714
3287,11032,16.666666666666664,3,5.5555555555555545
3287,17192,77.5,2,38.75
3287,19768,10,2,5
3287,20572,72,2,36
3287,21316,100,2,50
3287,23050,35.5,2,17.75
3288,29657,44,4,11
3289,5349,88,2,44
3291,915,3.5,2,1.75
3291,11251,54.33333333333333,9,6.037037037037036
3291,20993,3.5,2,1.75
3291,24512,58.5,2,29.25
3291,31073,64.5,2,32.25
3293,3438,48,2,24
3293,18846,48,2,24
3293,25907,48,2,24
3296,5344,22.5,2,11.25
3297,1075,50.5,2,25.25
3297,3074,37.33333333333333,6,6.222222222222221
3297,6478,9,7,1.2857142857142858
3297,17512,18.5,2,9.25
3297,19768,50.5,6,8.416666666666666
3297,25967,65,2,32.5
3297,29657,5,2,2.5
3298,3150,65.66666666666666,3,21.888888888888886
3298,10258,44.5,6,7.416666666666667
3298,17512,64,2,32
3298,20664,43,3,14.333333333333334
3298,23810,51.666666666666664,6,8.61111111111111
3298,26886,53.25,7,7.607142857142857
3298,29233,51.666666666666664,5,10.333333333333332
3298,31013,51.666666666666664,6,8.61111111111111
3299,5042,0,2,0
3299,13459,0,2,0
3299,22721,84.5,2,42.25
3299,24107,30.999999999999996,4,7.749999999999999
3299,29663,29,2,14.5
3301,18630,96.5,2,48.25
3301,20131,62,2,31
3302,1970,55,4,13.75
3304,10174,15,2,7.5
3310,6221,33.75,6,5.625
3310,14599,87.5,2,43.75
3310,16059,31.5,2,15.75
3310,19267,39,2,19.5
3310,20343,31.5,3,10.5
3310,25789,39,4,9.75
3311,10160,53.666666666666664,3,17.88888888888889
3311,10275,41,2,20.5
3311,23914,68.5,2,34.25
3311,29423,41,2,20.5
3312,2018,61.5,12,5.125
3312,5981,3,2,1.5
3312,10111,34,2,17
3312,13582,41.5,2,20.75
3312,14073,31,13,2.3846153846153846
3312,14606,57,12,4.75
3312,15527,6,2,3
3312,17089,22,2,11
3312,20709,33.666666666666664,5,6.7333333333333325
3312,29657,30.5,8,3.8125
3312,30712,35.25,5,7.05
3312,30725,63.666666666666664,7,9.095238095238095
3314,7021,18.5,3,6.166666666666667
3314,15423,57.5,2,28.75
3314,18630,75.5,4,18.875
3314,19267,57.5,3,19.166666666666668
3315,4601,7.5,2,3.75
3315,4770,22.5,16,1.40625
3315,10989,36.5,2,18.25
3315,17802,75.5,2,37.75
3315,18350,100,2,50
3316,14386,86.5,2,43.25
3316,18877,16,2,8
3317,5175,74.66666666666666,6,12.444444444444443
3317,11434,72,2,36
3317,13968,85.5,2,42.75
3317,20646,74.5,2,37.25
3317,28967,85.5,3,28.5
3318,4091,27.25,24,1.1354166666666667
3318,5556,52.33333333333333,3,17.444444444444443
3318,9649,30,2,15
3318,14784,63,2,31.5
3318,17518,85,8,10.625
3318,25557,28.999999999999996,3,9.666666666666666
3320,3668,19.5,3,6.5
3320,6605,28.5,2,14.25
3320,6653,28.5,4,7.125
3320,23956,19.5,2,9.75
3320,29463,48,3,16
3321,4935,21,3,7
3321,6923,45.6,7,6.514285714285714
3321,15681,57,5,11.4
3321,20696,49.5,2,24.75
3321,32047,27,4,6.75
3326,10875,35,2,17.5
3326,10921,57,2,28.5
3326,14016,35,6,5.833333333333333
3326,17977,27.666666666666664,3,9.222222222222221
3326,20209,61.5,3,20.5
3326,29060,87,5,17.4
3327,875,50.25,4,12.5625
3327,7021,63.66666666666666,6,10.611111111111109
3327,15445,38.2,25,1.528
3328,2147,30.5,2,15.25
3328,11578,41,3,13.666666666666666
3329,30985,55.5,2,27.75
3330,4409,31,2,15.5
3330,12871,31,2,15.5
3332,3100,47,8,5.875
3332,9649,13.5,2,6.75
3332,10145,65.33333333333333,4,16.333333333333332
3333,4135,40,4,10
3333,16396,28.5,3,9.5
3333,28137,42.33333333333333,8,5.291666666666666
3334,4601,16.5,2,8.25
3334,9831,67,3,22.333333333333332
3334,12875,27,2,13.5
3334,16972,27,2,13.5
3334,19771,66.5,2,33.25
3334,29675,27,2,13.5
3335,11088,26,2,13
3335,27595,21,2,10.5
3336,20604,67.5,3,22.5
3336,21827,84,4,21
3336,28708,3,3,1
3336,32349,36.5,3,12.166666666666666
3338,10961,95,4,23.75
3338,17489,95,4,23.75
3339,3783,61.5,2,30.75
3339,4049,61.5,2,30.75
3339,7728,52,2,26
3339,15125,56.666666666666664,3,18.88888888888889
3339,26468,42,3,14
3340,31392,64,6,10.666666666666666
3342,637,30,4,7.5
3342,17568,39,2,19.5
3343,17699,56,2,28
3343,18654,97,5,19.4
3343,32204,34,6,5.666666666666667
3344,14853,7.5,2,3.75
3344,28096,93.5,2,46.75
3345,5973,23.5,2,11.75
3345,6014,35.5,20,1.775
3345,13676,36.400000000000006,8,4.550000000000001
3345,15667,47,5,9.4
3345,18782,68,3,22.666666666666668
3345,19353,4,2,2
3345,25838,73.5,2,36.75
3345,28260,48.75,5,9.75
3346,25422,70.66666666666666,5,14.133333333333331
3348,217,47.666666666666664,3,15.888888888888888
3348,1970,88.5,2,44.25
3348,10989,66.5,2,33.25
3348,12278,12.5,2,6.25
3348,31850,54.5,3,18.166666666666668
3350,4888,25,3,8.333333333333334
3350,29657,80.5,16,5.03125
3351,10260,31,3,10.333333333333334
3351,10975,25.5,5,5.1
3351,12965,36.33333333333333,3,12.111111111111109
3351,19824,31,2,15.5
3351,22180,14.333333333333332,5,2.8666666666666663
3351,30283,8.5,2,4.25
3352,2627,46.33333333333333,3,15.444444444444443
3352,7644,41.75,4,10.4375
3352,14463,15,2,7.5
3352,19267,40,4,10
3352,20131,25,2,12.5
3353,22374,48.5,2,24.25
3355,2788,46.5,4,11.625
3355,10687,60.33333333333333,6,10.055555555555555
3355,13424,29.200000000000003,6,4.866666666666667
3355,13459,56,4,14
3355,13675,48,2,24
3355,20028,40.666666666666664,3,13.555555555555555
3355,23134,93,2,46.5
3355,29281,31,2,15.5
3356,2321,49.33333333333333,5,9.866666666666665
3356,5221,50.5,2,25.25
3356,16103,74,2,37
3356,23534,23,2,11.5
3356,23914,51,2,25.5
3356,27106,51,3,17
3356,28715,51,4,12.75
3358,27479,28.5,2,14.25
3359,1781,38.8,15,2.5866666666666664
3359,12404,27,5,5.4
3359,12494,33,2,16.5
3359,16671,38.8,5,7.76
3360,1981,36,2,18
3360,3113,44.5,14,3.1785714285714284
3360,7374,44.5,10,4.45
3360,12581,36,4,9
3360,20694,30.666666666666664,3,10.222222222222221
3361,13675,48,3,16
3361,22252,36,6,6
3361,25703,42,2,21
3361,28522,42,2,21
3361,30138,28.8,5,5.76
3361,31683,26.5,2,13.25
3361,32186,78,2,39
3365,1629,28,3,9.333333333333334
3365,16571,47.5,2,23.75
3365,21307,65.5,3,21.833333333333332
3365,24466,47.5,2,23.75
3365,29151,32.5,4,8.125
3366,2321,52.5,2,26.25
3366,13676,28,3,9.333333333333334
3366,23582,33,9,3.6666666666666665
3367,395,73,2,36.5
3367,17419,77,2,38.5
3367,19129,16.666666666666668,3,5.555555555555556
3367,23112,23,2,11.5
3367,29657,25,3,8.333333333333334
3368,877,53.5,2,26.75
3368,2655,49.5,2,24.75
3368,4027,46.75,4,11.6875
3368,9102,41,3,13.666666666666666
3368,13164,53.5,2,26.75
3368,18630,86.5,2,43.25
3368,24937,25,3,8.333333333333334
3368,25946,37.16666666666667,19,1.9561403508771933
3369,3749,24.666666666666664,3,8.222222222222221
3369,6822,37,2,18.5
3369,24815,47.800000000000004,8,5.9750000000000005
3370,2752,11.5,3,3.8333333333333335
3370,13096,6,3,2
3370,19407,62.5,2,31.25
3370,19896,24,2,12
3370,29115,13,2,6.5
3371,157,104.5,2,52.25
3371,5074,27.5,8,3.4375
3371,6909,70.66666666666666,3,23.555555555555554
3371,7312,27.5,2,13.75
3371,11188,71,2,35.5
3371,12970,33,2,16.5
3371,13228,70.66666666666666,4,17.666666666666664
3371,13890,33,2,16.5
3371,20131,71,2,35.5
3371,20508,39,9,4.333333333333333
3371,24954,27.5,3,9.166666666666666
3371,26886,27.5,2,13.75
3372,14606,42,5,8.4
3372,19121,115,2,57.5
3372,25082,88,2,44
3372,30776,46.666666666666664,7,6.666666666666666
3372,32349,52.666666666666664,9,5.851851851851851
3375,14219,12.5,3,4.166666666666667
3375,28037,44.5,2,22.25
3377,4439,38.5,2,19.25
3377,20131,47.5,2,23.75
3377,28079,47.5,7,6.785714285714286
3380,352,47.33333333333333,3,15.777777777777777
3380,486,71,2,35.5
3380,4251,23.666666666666664,6,3.944444444444444
3380,4346,23.666666666666664,3,7.888888888888888
3380,10984,35.5,3,11.833333333333334
3380,18630,35.5,2,17.75
3380,21879,60.5,2,30.25
3380,23050,23.666666666666664,8,2.958333333333333
3380,23576,35.5,2,17.75
3380,27126,46.25,4,11.5625
3381,32305,31.75,5,6.35
3382,21223,61,6,10.166666666666666
3382,26141,61,2,30.5
3383,4832,74,2,37
3383,28140,56.5,2,28.25
3383,29657,33.5,3,11.166666666666666
3383,32289,47.5,2,23.75
3385,9262,32.25,5,6.45
3385,11970,56.33333333333333,3,18.777777777777775
3385,18827,37.5,2,18.75
3385,25993,50,4,12.5
3385,26028,55.25,12,4.604166666666667
3385,28496,118.5,2,59.25
3385,32305,47.4,5,9.48
3386,2891,9,2,4.5
3386,20403,74.5,2,37.25
3386,23669,49.66666666666666,5,9.933333333333332
3386,23914,74.5,2,37.25
3387,2787,45,3,15
3387,11587,45,3,15
3387,24051,11.5,2,5.75
3389,11155,59,2,29.5
3389,14787,90,2,45
3389,15922,82.5,2,41.25
3389,17256,23.5,2,11.75
3389,20694,35,2,17.5
3389,28473,90,2,45
3389,28733,64.5,2,32.25
3389,30406,33,5,6.6
3390,13574,69,2,34.5
3390,17419,69,2,34.5
3390,29657,21.5,8,2.6875
3391,11251,70.5,2,35.25
3391,18630,39,4,9.75
3391,28411,70.5,2,35.25
3391,29657,31.5,2,15.75
3391,30263,31.5,5,6.3
3392,8411,25,2,12.5
3392,16612,35,4,8.75
3392,25642,35,3,11.666666666666666
3392,28685,45.666666666666664,3,15.222222222222221
3393,23478,28,3,9.333333333333334
3393,31702,11.333333333333332,4,2.833333333333333
3395,9903,31.5,4,7.875
3395,18121,70.5,3,23.5
3397,5950,14.666666666666664,5,2.9333333333333327
3398,3957,74.5,3,24.833333333333332
3398,6766,15.5,10,1.55
3399,10849,55,6,9.166666666666666
3399,29657,90,3,30
3401,27726,88.5,2,44.25
3401,30362,59,4,14.75
3404,1823,6,3,2
3404,13236,68,2,34
3404,19353,68,3,22.666666666666668
3404,25371,22.5,5,4.5
3404,29331,68,7,9.714285714285714
3405,15780,49.5,2,24.75
3405,16103,48.5,2,24.25
3405,25167,49.5,2,24.75
3405,30712,49.5,2,24.75
3406,10703,17.5,2,8.75
3406,15376,45.5,11,4.136363636363637
3406,18006,37.5,2,18.75
3406,30511,33.66666666666667,10,3.366666666666667
3406,31812,40.400000000000006,17,2.3764705882352946
3407,24145,41,5,8.2
3408,14450,31.5,2,15.75
3408,29657,31.5,2,15.75
3409,5221,44,2,22
3409,14291,6,2,3
3409,18630,96,3,32
3409,26503,44,4,11
3410,2113,50.75,15,3.3833333333333333
3410,29467,67,2,33.5
3411,6112,34.5,2,17.25
3411,14513,42,2,21
3411,23280,52.5,3,17.5
3411,24890,48.5,2,24.25
3413,4821,55.5,2,27.75
3413,20961,34,2,17
3413,27943,60.33333333333333,6,10.055555555555555
3413,29657,57.33333333333333,6,9.555555555555555
3414,1435,39.5,6,6.583333333333333
3414,2692,21,2,10.5
3414,3656,70.66666666666666,3,23.555555555555554
3414,7896,84,2,42
3414,10611,37.75,4,9.4375
3414,12876,84,3,28
3414,15475,39.5,6,6.583333333333333
3414,16017,40,2,20
3414,19129,50.33333333333333,4,12.583333333333332
3414,20750,39.5,6,6.583333333333333
3414,23050,30.200000000000003,5,6.040000000000001
3414,24175,67,2,33.5
3414,24448,18,3,6
3414,29657,50.33333333333333,6,8.388888888888888
3414,30686,84,2,42
3415,2787,88,3,29.333333333333332
3415,9729,88,4,22
3415,11251,19,2,9.5
3415,20750,88,2,44
3415,26332,88,2,44
3416,28044,58.5,2,29.25
3417,29657,66,15,4.4
3417,29660,74.5,7,10.642857142857142
3418,10264,39.8,5,7.959999999999999
3418,12872,26.5,2,13.25
3418,18630,66.33333333333333,4,16.583333333333332
3418,18954,42,4,10.5
3418,20164,48.5,2,24.25
3420,27444,26.5,2,13.25
3421,2609,85.5,2,42.75
3421,8095,49.25,4,12.3125
3421,11707,52.666666666666664,3,17.555555555555554
3421,18006,13,3,4.333333333333333
3421,25663,13,6,2.1666666666666665
3422,10440,95.5,3,31.833333333333332
3423,8053,38.5,2,19.25
3423,12091,9,2,4.5
3423,19281,95,3,31.666666666666668
3423,25950,37.33333333333333,12,3.1111111111111107
3423,26028,29.400000000000002,14,2.1
3424,16927,40.5,2,20.25
3426,1679,66,3,22
3426,3128,69.33333333333333,3,23.11111111111111
3426,20403,104,2,52
3427,11030,9,3,3
3427,12989,39,2,19.5
3427,17458,40,10,4
3427,18574,26,3,8.666666666666666
3427,18630,59,2,29.5
3427,20138,30,4,7.5
3428,773,23.5,2,11.75
3428,875,24,2,12
3428,5085,53.5,2,26.75
3428,10703,39,2,19.5
3428,23529,22.5,2,11.25
3428,29641,65.66666666666666,3,21.888888888888886
3429,5076,16,2,8
3429,9215,10.5,3,3.5
3429,20583,24.5,2,12.25
3429,30445,40,2,20
3430,4432,37.5,3,12.5
3430,12908,23,4,5.75
3430,18803,13,2,6.5
3430,19043,31,9,3.4444444444444446
3430,29592,46.5,2,23.25
3430,30836,13,2,6.5
3430,31432,23,5,4.6
3431,2359,29.599999999999998,5,5.92
3431,5103,24,10,2.4
3431,10299,9,4,2.25
3431,10641,51.666666666666664,3,17.22222222222222
3431,30546,65,2,32.5
3433,2405,9,14,0.6428571428571429
3434,19932,43.5,2,21.75
3434,28140,43.5,4,10.875
3435,16059,69.5,3,23.166666666666668
3435,17806,25,2,12.5
3436,6478,87,4,21.75
3436,19007,10.5,6,1.75
3436,21585,87,2,43.5
3437,1340,26.5,3,8.833333333333334
3437,1895,57.66666666666666,3,19.222222222222218
3437,13228,26.5,2,13.25
3437,20004,26.5,8,3.3125
3437,22290,26.5,2,13.25
3438,25993,15,3,5
3439,30445,45.5,2,22.75
3440,1311,49.5,2,24.75
3440,5859,79.5,2,39.75
3440,10590,50,2,25
3443,7881,50.75,4,12.6875
3443,11672,67.5,2,33.75
